crawl,mimetype,pages,urls,%pages/crawl
CC-MAIN-2018-22,audio/x-mpegurl,18009,17972,0.0006
CC-MAIN-2018-22,audio/x-pn-realaudio,1280,1279,0.0000
CC-MAIN-2018-22,audio/x-scpls,4632,4621,0.0002
CC-MAIN-2018-22,audio/x-wav,11520,11518,0.0004
CC-MAIN-2018-22,binary/octet-stream,6148,6142,0.0002
CC-MAIN-2018-22,image/gif,264120,262358,0.0095
CC-MAIN-2018-22,image/jp2,859,859,0.0000
CC-MAIN-2018-22,image/jpeg,23888816,23660355,0.8567
CC-MAIN-2018-22,image/jpg,424620,424448,0.0152
CC-MAIN-2018-22,image/pjpeg,16209,16180,0.0006
CC-MAIN-2018-22,image/png,2950856,2941428,0.1058
CC-MAIN-2018-22,image/svg+xml,34728,34708,0.0012
CC-MAIN-2018-22,image/tiff,6692,6689,0.0002
CC-MAIN-2018-22,image/vnd.djvu,2017,2016,0.0001
CC-MAIN-2018-22,image/webp,5577,5577,0.0002
CC-MAIN-2018-22,message/rfc822,3139,3138,0.0001
CC-MAIN-2018-22,text/calendar,422043,421703,0.0151
CC-MAIN-2018-22,text/css,7412,7407,0.0003
CC-MAIN-2018-22,text/csv,11772,11748,0.0004
CC-MAIN-2018-22,text/directory,5132,5130,0.0002
CC-MAIN-2018-22,text/enriched,3308,3307,0.0001
CC-MAIN-2018-22,text/html,2733744773,2706176906,98.0403
CC-MAIN-2018-22,text/javascript,9955,9948,0.0004
CC-MAIN-2018-22,text/pdf,14678,14677,0.0005
CC-MAIN-2018-22,text/plain,557467,554415,0.0200
CC-MAIN-2018-22,text/prs.lines.tag,63,63,0.0000
CC-MAIN-2018-22,text/tab-separated-values,3136,3136,0.0001
CC-MAIN-2018-22,text/turtle,13713,13699,0.0005
CC-MAIN-2018-22,text/vcard,4212,4208,0.0002
CC-MAIN-2018-22,text/x-bibtex,2188,2187,0.0001
CC-MAIN-2018-22,text/x-c,878,863,0.0000
CC-MAIN-2018-22,text/x-csrc,983,981,0.0000
CC-MAIN-2018-22,text/x-diff,2360,2360,0.0001
CC-MAIN-2018-22,text/x-patch,891,890,0.0000
CC-MAIN-2018-22,text/x-perl,2342,2300,0.0001
CC-MAIN-2018-22,text/x-vcalendar,12371,12369,0.0004
CC-MAIN-2018-22,text/x-vcard,20725,20687,0.0007
CC-MAIN-2018-22,text/xml,2340521,2335762,0.0839
CC-MAIN-2018-22,unknown/unknown,29569,29529,0.0011
CC-MAIN-2018-22,video/mp4,23637,23547,0.0008
CC-MAIN-2018-22,video/webm,32245,32198,0.0012
CC-MAIN-2018-22,video/x-ms-asf,7896,7878,0.0003
CC-MAIN-2018-26,<other>,1822818,1814332,0.0594
CC-MAIN-2018-26,application/atom+xml,5341932,5340665,0.1740
CC-MAIN-2018-26,application/download,59280,59212,0.0019
CC-MAIN-2018-26,application/epub+zip,24595,24325,0.0008
CC-MAIN-2018-26,application/force-download,110796,110636,0.0036
CC-MAIN-2018-26,application/javascript,9615,9606,0.0003
CC-MAIN-2018-26,application/json,210903,210576,0.0069
CC-MAIN-2018-26,application/ld+json,10526,10522,0.0003
CC-MAIN-2018-26,application/marc,11141,11141,0.0004
CC-MAIN-2018-26,application/msword,113215,112915,0.0037
CC-MAIN-2018-26,application/octet-stream,855833,853710,0.0279
CC-MAIN-2018-26,application/octetstream,11268,11178,0.0004
CC-MAIN-2018-26,application/pdf,16784526,16749784,0.5468
CC-MAIN-2018-26,application/pgp-encrypted,21930,21930,0.0007
CC-MAIN-2018-26,application/pgp-signature,18339,18336,0.0006
CC-MAIN-2018-26,application/postscript,20343,20322,0.0007
CC-MAIN-2018-26,application/rdf+xml,82755,82733,0.0027
CC-MAIN-2018-26,application/rss+xml,2714799,2708624,0.0884
CC-MAIN-2018-26,application/rtf,10848,10836,0.0004
CC-MAIN-2018-26,application/save-to-disk,2,2,0.0000
CC-MAIN-2018-26,application/text,11772,11772,0.0004
CC-MAIN-2018-26,application/unknown,7490,7480,0.0002
CC-MAIN-2018-26,application/vnd.android.package-archive,16914,16765,0.0006
CC-MAIN-2018-26,application/vnd.google-earth.kml+xml,70235,70188,0.0023
CC-MAIN-2018-26,application/vnd.google-earth.kmz,20295,20278,0.0007
CC-MAIN-2018-26,application/vnd.ms-excel,41364,41256,0.0013
CC-MAIN-2018-26,application/vnd.ms-powerpoint,16793,16689,0.0005
CC-MAIN-2018-26,application/vnd.ms-word,4374,4373,0.0001
CC-MAIN-2018-26,application/vnd.oasis.opendocument.text,8975,8969,0.0003
CC-MAIN-2018-26,application/vnd.openxmlformats-officedocument.presentationml.presentation,5218,5204,0.0002
CC-MAIN-2018-26,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,21540,21371,0.0007
CC-MAIN-2018-26,application/vnd.openxmlformats-officedocument.wordprocessingml.document,37907,37763,0.0012
CC-MAIN-2018-26,application/vnd.wap.xhtml+xml,23526,23499,0.0008
CC-MAIN-2018-26,application/x-bibtex,14797,14795,0.0005
CC-MAIN-2018-26,application/x-bittorrent,12245,11981,0.0004
CC-MAIN-2018-26,application/x-bzip2,2132,2127,0.0001
CC-MAIN-2018-26,application/x-debian-package,4113,4113,0.0001
CC-MAIN-2018-26,application/x-download,21856,21546,0.0007
CC-MAIN-2018-26,application/x-endnote-refer,21090,21090,0.0007
CC-MAIN-2018-26,application/x-gzip,12762,12693,0.0004
CC-MAIN-2018-26,application/x-httpd-php,10443,10368,0.0003
CC-MAIN-2018-26,application/x-java-jnlp-file,2409,2408,0.0001
CC-MAIN-2018-26,application/x-javascript,4598,4596,0.0001
CC-MAIN-2018-26,application/x-json,23,23,0.0000
CC-MAIN-2018-26,application/x-mobipocket-ebook,4694,4691,0.0002
CC-MAIN-2018-26,application/x-msdownload,8554,8434,0.0003
CC-MAIN-2018-26,application/x-netcdf,2240,2240,0.0001
CC-MAIN-2018-26,application/x-rar-compressed,5425,5407,0.0002
CC-MAIN-2018-26,application/x-research-info-systems,32674,32674,0.0011
CC-MAIN-2018-26,application/x-shockwave-flash,26130,26083,0.0009
CC-MAIN-2018-26,application/x-tar,5803,5799,0.0002
CC-MAIN-2018-26,application/x-tex,4754,4754,0.0002
CC-MAIN-2018-26,application/x-troff-man,3570,3539,0.0001
CC-MAIN-2018-26,application/x-zip-compressed,13325,13297,0.0004
CC-MAIN-2018-26,application/xhtml+xml,871264,867163,0.0284
CC-MAIN-2018-26,application/xml,855232,853730,0.0279
CC-MAIN-2018-26,application/zip,92733,92125,0.0030
CC-MAIN-2018-26,audio/mp3,6744,6723,0.0002
CC-MAIN-2018-26,audio/mpeg,114735,113907,0.0037
CC-MAIN-2018-26,audio/x-mpegurl,38801,38788,0.0013
CC-MAIN-2018-26,audio/x-pn-realaudio,2447,2441,0.0001
CC-MAIN-2018-26,audio/x-scpls,5766,5756,0.0002
CC-MAIN-2018-26,audio/x-wav,13510,13473,0.0004
CC-MAIN-2018-26,binary/octet-stream,9766,9755,0.0003
CC-MAIN-2018-26,image/gif,341003,339125,0.0111
CC-MAIN-2018-26,image/jp2,518,518,0.0000
CC-MAIN-2018-26,image/jpeg,28700658,28511324,0.9351
CC-MAIN-2018-26,image/jpg,381833,381796,0.0124
CC-MAIN-2018-26,image/pjpeg,35016,35008,0.0011
CC-MAIN-2018-26,image/png,4022090,4007817,0.1310
CC-MAIN-2018-26,image/svg+xml,47348,47315,0.0015
CC-MAIN-2018-26,image/tiff,7241,7235,0.0002
CC-MAIN-2018-26,image/vnd.djvu,8811,8810,0.0003
CC-MAIN-2018-26,image/webp,10320,10320,0.0003
CC-MAIN-2018-26,message/rfc822,8194,8193,0.0003
CC-MAIN-2018-26,text/calendar,540390,539804,0.0176
CC-MAIN-2018-26,text/css,6645,6633,0.0002
CC-MAIN-2018-26,text/csv,34176,34156,0.0011
CC-MAIN-2018-26,text/directory,5158,5153,0.0002
CC-MAIN-2018-26,text/enriched,3294,3294,0.0001
CC-MAIN-2018-26,text/html,2999500027,2965621240,97.7222
CC-MAIN-2018-26,text/javascript,7956,7946,0.0003
CC-MAIN-2018-26,text/pdf,14016,14016,0.0005
CC-MAIN-2018-26,text/plain,1282409,1279425,0.0418
CC-MAIN-2018-26,text/prs.lines.tag,5886,5886,0.0002
CC-MAIN-2018-26,text/tab-separated-values,22053,22053,0.0007
CC-MAIN-2018-26,text/turtle,10413,10394,0.0003
CC-MAIN-2018-26,text/vcard,4732,4712,0.0002
CC-MAIN-2018-26,text/x-bibtex,5721,5721,0.0002
CC-MAIN-2018-26,text/x-c,3483,3472,0.0001
CC-MAIN-2018-26,text/x-csrc,3026,3026,0.0001
CC-MAIN-2018-26,text/x-diff,10106,10103,0.0003
CC-MAIN-2018-26,text/x-patch,48237,48234,0.0016
CC-MAIN-2018-26,text/x-perl,2611,2600,0.0001
CC-MAIN-2018-26,text/x-vcalendar,20848,20844,0.0007
CC-MAIN-2018-26,text/x-vcard,25163,25145,0.0008
CC-MAIN-2018-26,text/xml,3456754,3450684,0.1126
CC-MAIN-2018-26,unknown/unknown,10889,10875,0.0004
CC-MAIN-2018-26,video/mp4,24746,24672,0.0008
CC-MAIN-2018-26,video/webm,31116,31056,0.0010
CC-MAIN-2018-26,video/x-ms-asf,24858,24847,0.0008
CC-MAIN-2018-30,<other>,1913436,1898407,0.0586
CC-MAIN-2018-30,application/atom+xml,6236567,6234125,0.1911
CC-MAIN-2018-30,application/download,44797,44733,0.0014
CC-MAIN-2018-30,application/epub+zip,23751,23491,0.0007
CC-MAIN-2018-30,application/force-download,101427,101330,0.0031
CC-MAIN-2018-30,application/javascript,10870,10850,0.0003
CC-MAIN-2018-30,application/json,167648,167456,0.0051
CC-MAIN-2018-30,application/ld+json,843,843,0.0000
CC-MAIN-2018-30,application/marc,857,857,0.0000
CC-MAIN-2018-30,application/msword,128124,127733,0.0039
CC-MAIN-2018-30,application/octet-stream,861901,859991,0.0264
CC-MAIN-2018-30,application/octetstream,8484,8436,0.0003
CC-MAIN-2018-30,application/pdf,17314340,17257070,0.5305
CC-MAIN-2018-30,application/pgp-encrypted,927,927,0.0000
CC-MAIN-2018-30,application/pgp-signature,23911,23905,0.0007
CC-MAIN-2018-30,application/postscript,19123,19081,0.0006
CC-MAIN-2018-30,application/rdf+xml,46017,45837,0.0014
CC-MAIN-2018-30,application/rss+xml,2278279,2270427,0.0698
CC-MAIN-2018-30,application/rtf,12245,12224,0.0004
CC-MAIN-2018-30,application/text,8283,8236,0.0003
CC-MAIN-2018-30,application/unknown,7648,7634,0.0002
CC-MAIN-2018-30,application/vnd.android.package-archive,20484,20151,0.0006
CC-MAIN-2018-30,application/vnd.google-earth.kml+xml,57582,57570,0.0018
CC-MAIN-2018-30,application/vnd.google-earth.kmz,10780,10753,0.0003
CC-MAIN-2018-30,application/vnd.ms-excel,45197,45029,0.0014
CC-MAIN-2018-30,application/vnd.ms-powerpoint,13601,13486,0.0004
CC-MAIN-2018-30,application/vnd.ms-word,4102,4090,0.0001
CC-MAIN-2018-30,application/vnd.oasis.opendocument.text,7960,7957,0.0002
CC-MAIN-2018-30,application/vnd.openxmlformats-officedocument.presentationml.presentation,6969,6952,0.0002
CC-MAIN-2018-30,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,20593,20418,0.0006
CC-MAIN-2018-30,application/vnd.openxmlformats-officedocument.wordprocessingml.document,50190,49904,0.0015
CC-MAIN-2018-30,application/vnd.wap.xhtml+xml,6976,6954,0.0002
CC-MAIN-2018-30,application/x-bibtex,9177,9175,0.0003
CC-MAIN-2018-30,application/x-bittorrent,15305,14968,0.0005
CC-MAIN-2018-30,application/x-bzip2,3004,2998,0.0001
CC-MAIN-2018-30,application/x-debian-package,2456,2453,0.0001
CC-MAIN-2018-30,application/x-download,22916,22820,0.0007
CC-MAIN-2018-30,application/x-endnote-refer,11320,11319,0.0003
CC-MAIN-2018-30,application/x-gzip,21576,21488,0.0007
CC-MAIN-2018-30,application/x-httpd-php,12662,12558,0.0004
CC-MAIN-2018-30,application/x-java-jnlp-file,2488,2479,0.0001
CC-MAIN-2018-30,application/x-javascript,5490,5474,0.0002
CC-MAIN-2018-30,application/x-json,17,17,0.0000
CC-MAIN-2018-30,application/x-mobipocket-ebook,3589,3588,0.0001
CC-MAIN-2018-30,application/x-msdownload,8884,8747,0.0003
CC-MAIN-2018-30,application/x-netcdf,320,320,0.0000
CC-MAIN-2018-30,application/x-rar-compressed,8506,8490,0.0003
CC-MAIN-2018-30,application/x-research-info-systems,21420,21413,0.0007
CC-MAIN-2018-30,application/x-shockwave-flash,87927,87433,0.0027
CC-MAIN-2018-30,application/x-tar,4366,4357,0.0001
CC-MAIN-2018-30,application/x-tex,1711,1711,0.0001
CC-MAIN-2018-30,application/x-troff-man,1893,1882,0.0001
CC-MAIN-2018-30,application/x-zip-compressed,10401,10352,0.0003
CC-MAIN-2018-30,application/xhtml+xml,788250,782722,0.0242
CC-MAIN-2018-30,application/xml,779286,777437,0.0239
CC-MAIN-2018-30,application/zip,100607,99866,0.0031
CC-MAIN-2018-30,audio/mp3,7637,7623,0.0002
CC-MAIN-2018-30,audio/mpeg,207821,205985,0.0064
CC-MAIN-2018-30,audio/x-mpegurl,41726,41677,0.0013
CC-MAIN-2018-30,audio/x-pn-realaudio,4333,4327,0.0001
CC-MAIN-2018-30,audio/x-scpls,6419,6373,0.0002
CC-MAIN-2018-30,audio/x-wav,7981,7975,0.0002
CC-MAIN-2018-30,binary/octet-stream,9046,9015,0.0003
CC-MAIN-2018-30,image/gif,410977,408837,0.0126
CC-MAIN-2018-30,image/jp2,379,379,0.0000
CC-MAIN-2018-30,image/jpeg,26550210,25091997,0.8134
CC-MAIN-2018-30,image/jpg,218221,218198,0.0067
CC-MAIN-2018-30,image/pjpeg,20078,20034,0.0006
CC-MAIN-2018-30,image/png,2605287,2594504,0.0798
CC-MAIN-2018-30,image/svg+xml,58046,58015,0.0018
CC-MAIN-2018-30,image/tiff,7537,7527,0.0002
CC-MAIN-2018-30,image/vnd.djvu,4729,4729,0.0001
CC-MAIN-2018-30,image/webp,3352,3352,0.0001
CC-MAIN-2018-30,message/rfc822,5158,5143,0.0002
CC-MAIN-2018-30,text/calendar,473092,472402,0.0145
CC-MAIN-2018-30,text/css,9066,9057,0.0003
CC-MAIN-2018-30,text/csv,15649,15639,0.0005
CC-MAIN-2018-30,text/directory,5621,5620,0.0002
CC-MAIN-2018-30,text/enriched,2343,2343,0.0001
CC-MAIN-2018-30,text/html,3198781491,3152832803,98.0031
CC-MAIN-2018-30,text/javascript,7648,7642,0.0002
CC-MAIN-2018-30,text/pdf,431,431,0.0000
CC-MAIN-2018-30,text/plain,749900,747057,0.0230
CC-MAIN-2018-30,text/prs.lines.tag,731,731,0.0000
CC-MAIN-2018-30,text/tab-separated-values,2170,2170,0.0001
CC-MAIN-2018-30,text/turtle,1507,1495,0.0000
CC-MAIN-2018-30,text/vcard,4993,4965,0.0002
CC-MAIN-2018-30,text/x-bibtex,4293,4291,0.0001
CC-MAIN-2018-30,text/x-c,3555,3554,0.0001
CC-MAIN-2018-30,text/x-csrc,1686,1681,0.0001
CC-MAIN-2018-30,text/x-diff,3199,3198,0.0001
CC-MAIN-2018-30,text/x-patch,858,855,0.0000
CC-MAIN-2018-30,text/x-perl,5251,5163,0.0002
CC-MAIN-2018-30,text/x-vcalendar,12602,12601,0.0004
CC-MAIN-2018-30,text/x-vcard,27219,27106,0.0008
CC-MAIN-2018-30,text/xml,2183663,2176187,0.0669
CC-MAIN-2018-30,unknown/unknown,6633,6623,0.0002
CC-MAIN-2018-30,video/mp4,57797,57603,0.0018
CC-MAIN-2018-30,video/webm,34212,34126,0.0010
CC-MAIN-2018-30,video/x-ms-asf,16170,16137,0.0005
CC-MAIN-2018-34,<other>,17741704,17593526,0.6604
CC-MAIN-2018-34,application/atom+xml,2692566,2686632,0.1002
CC-MAIN-2018-34,application/download,40912,40875,0.0015
CC-MAIN-2018-34,application/epub+zip,12971,12847,0.0005
CC-MAIN-2018-34,application/force-download,84869,84809,0.0032
CC-MAIN-2018-34,application/javascript,24322,24255,0.0009
CC-MAIN-2018-34,application/json,158123,157627,0.0059
CC-MAIN-2018-34,application/ld+json,3937,3937,0.0001
CC-MAIN-2018-34,application/marc,1111,1111,0.0000
CC-MAIN-2018-34,application/msword,934589,934039,0.0348
CC-MAIN-2018-34,application/octet-stream,832973,830940,0.0310
CC-MAIN-2018-34,application/octetstream,5406,5400,0.0002
CC-MAIN-2018-34,application/pdf,12239157,12206017,0.4556
CC-MAIN-2018-34,application/pgp-encrypted,297,296,0.0000
CC-MAIN-2018-34,application/pgp-signature,5883,5881,0.0002
CC-MAIN-2018-34,application/postscript,21160,21142,0.0008
CC-MAIN-2018-34,application/rdf+xml,51627,51428,0.0019
CC-MAIN-2018-34,application/rss+xml,1816149,1809206,0.0676
CC-MAIN-2018-34,application/rtf,55120,55088,0.0021
CC-MAIN-2018-34,application/text,9047,9047,0.0003
CC-MAIN-2018-34,application/unknown,5793,5793,0.0002
CC-MAIN-2018-34,application/vnd.android.package-archive,10972,10869,0.0004
CC-MAIN-2018-34,application/vnd.google-earth.kml+xml,43331,43240,0.0016
CC-MAIN-2018-34,application/vnd.google-earth.kmz,7583,7581,0.0003
CC-MAIN-2018-34,application/vnd.ms-excel,219980,219661,0.0082
CC-MAIN-2018-34,application/vnd.ms-powerpoint,123462,123404,0.0046
CC-MAIN-2018-34,application/vnd.ms-word,4341,4340,0.0002
CC-MAIN-2018-34,application/vnd.oasis.opendocument.text,5642,5641,0.0002
CC-MAIN-2018-34,application/vnd.openxmlformats-officedocument.presentationml.presentation,59566,59544,0.0022
CC-MAIN-2018-34,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,106942,106800,0.0040
CC-MAIN-2018-34,application/vnd.openxmlformats-officedocument.wordprocessingml.document,378103,377835,0.0141
CC-MAIN-2018-34,application/vnd.wap.xhtml+xml,6776,6736,0.0003
CC-MAIN-2018-34,application/x-bibtex,12117,12115,0.0005
CC-MAIN-2018-34,application/x-bittorrent,27405,27177,0.0010
CC-MAIN-2018-34,application/x-bzip2,16891,16848,0.0006
CC-MAIN-2018-34,application/x-debian-package,16974,15774,0.0006
CC-MAIN-2018-34,application/x-download,19721,19621,0.0007
CC-MAIN-2018-34,application/x-endnote-refer,14616,14613,0.0005
CC-MAIN-2018-34,application/x-gzip,148344,148169,0.0055
CC-MAIN-2018-34,application/x-httpd-php,9045,8968,0.0003
CC-MAIN-2018-34,application/x-java-jnlp-file,1468,1467,0.0001
CC-MAIN-2018-34,application/x-javascript,9021,9018,0.0003
CC-MAIN-2018-34,application/x-json,26,26,0.0000
CC-MAIN-2018-34,application/x-mobipocket-ebook,2323,2319,0.0001
CC-MAIN-2018-34,application/x-msdownload,54731,54263,0.0020
CC-MAIN-2018-34,application/x-netcdf,317,317,0.0000
CC-MAIN-2018-34,application/x-rar-compressed,84321,84259,0.0031
CC-MAIN-2018-34,application/x-research-info-systems,28020,28008,0.0010
CC-MAIN-2018-34,application/x-shockwave-flash,145221,144760,0.0054
CC-MAIN-2018-34,application/x-tar,20224,20199,0.0008
CC-MAIN-2018-34,application/x-tex,999,999,0.0000
CC-MAIN-2018-34,application/x-troff-man,1481,1480,0.0001
CC-MAIN-2018-34,application/x-zip-compressed,102527,102420,0.0038
CC-MAIN-2018-34,application/xhtml+xml,586475,581893,0.0218
CC-MAIN-2018-34,application/xml,779522,777743,0.0290
CC-MAIN-2018-34,application/zip,803790,802097,0.0299
CC-MAIN-2018-34,audio/mp3,20713,20479,0.0008
CC-MAIN-2018-34,audio/mpeg,2309365,2301287,0.0860
CC-MAIN-2018-34,audio/x-mpegurl,23817,23792,0.0009
CC-MAIN-2018-34,audio/x-pn-realaudio,55813,55802,0.0021
CC-MAIN-2018-34,audio/x-scpls,3876,3851,0.0001
CC-MAIN-2018-34,audio/x-wav,60726,60667,0.0023
CC-MAIN-2018-34,binary/octet-stream,17481,17417,0.0007
CC-MAIN-2018-34,image/gif,1118123,1115652,0.0416
CC-MAIN-2018-34,image/jp2,330,330,0.0000
CC-MAIN-2018-34,image/jpeg,86217475,84427074,3.2095
CC-MAIN-2018-34,image/jpg,244890,244845,0.0091
CC-MAIN-2018-34,image/pjpeg,22427,22424,0.0008
CC-MAIN-2018-34,image/png,5973085,5956651,0.2224
CC-MAIN-2018-34,image/svg+xml,77816,77549,0.0029
CC-MAIN-2018-34,image/tiff,37884,37840,0.0014
CC-MAIN-2018-34,image/vnd.djvu,3601,3598,0.0001
CC-MAIN-2018-34,image/webp,10960,10960,0.0004
CC-MAIN-2018-34,message/rfc822,2995,2995,0.0001
CC-MAIN-2018-34,text/calendar,415352,414763,0.0155
CC-MAIN-2018-34,text/css,21197,21186,0.0008
CC-MAIN-2018-34,text/csv,27644,27584,0.0010
CC-MAIN-2018-34,text/directory,4607,4575,0.0002
CC-MAIN-2018-34,text/enriched,2728,2728,0.0001
CC-MAIN-2018-34,text/html,2545480195,2513071893,94.7570
CC-MAIN-2018-34,text/javascript,7771,7763,0.0003
CC-MAIN-2018-34,text/pdf,391,391,0.0000
CC-MAIN-2018-34,text/plain,573361,572236,0.0213
CC-MAIN-2018-34,text/prs.lines.tag,641,641,0.0000
CC-MAIN-2018-34,text/tab-separated-values,1756,1756,0.0001
CC-MAIN-2018-34,text/turtle,2350,2340,0.0001
CC-MAIN-2018-34,text/vcard,3896,3843,0.0001
CC-MAIN-2018-34,text/x-bibtex,3089,3080,0.0001
CC-MAIN-2018-34,text/x-c,3168,3167,0.0001
CC-MAIN-2018-34,text/x-csrc,1295,1294,0.0000
CC-MAIN-2018-34,text/x-diff,1912,1911,0.0001
CC-MAIN-2018-34,text/x-patch,621,621,0.0000
CC-MAIN-2018-34,text/x-perl,2481,2439,0.0001
CC-MAIN-2018-34,text/x-vcalendar,13980,13978,0.0005
CC-MAIN-2018-34,text/x-vcard,20728,20665,0.0008
CC-MAIN-2018-34,text/xml,2311017,2300059,0.0860
CC-MAIN-2018-34,unknown/unknown,4586,4553,0.0002
CC-MAIN-2018-34,video/mp4,591579,591025,0.0220
CC-MAIN-2018-34,video/webm,24992,24941,0.0009
CC-MAIN-2018-34,video/x-ms-asf,10651,10547,0.0004
CC-MAIN-2018-39,<other>,18544669,18464352,0.6527
CC-MAIN-2018-39,application/atom+xml,2704694,2703808,0.0952
CC-MAIN-2018-39,application/download,24061,24053,0.0008
CC-MAIN-2018-39,application/epub+zip,16162,16025,0.0006
CC-MAIN-2018-39,application/force-download,46807,46788,0.0016
CC-MAIN-2018-39,application/javascript,8492,8469,0.0003
CC-MAIN-2018-39,application/json,226745,226499,0.0080
CC-MAIN-2018-39,application/ld+json,3178,3178,0.0001
CC-MAIN-2018-39,application/marc,983,983,0.0000
CC-MAIN-2018-39,application/msword,66290,66191,0.0023
CC-MAIN-2018-39,application/octet-stream,407023,405142,0.0143
CC-MAIN-2018-39,application/octetstream,2728,2728,0.0001
CC-MAIN-2018-39,application/pdf,4032668,4016958,0.1419
CC-MAIN-2018-39,application/pgp-encrypted,88,88,0.0000
CC-MAIN-2018-39,application/pgp-signature,4305,4304,0.0002
CC-MAIN-2018-39,application/postscript,8782,8764,0.0003
CC-MAIN-2018-39,application/rdf+xml,58990,58885,0.0021
CC-MAIN-2018-39,application/rss+xml,1894377,1888769,0.0667
CC-MAIN-2018-39,application/rtf,11350,11349,0.0004
CC-MAIN-2018-39,application/text,9013,9009,0.0003
CC-MAIN-2018-39,application/unknown,2552,2552,0.0001
CC-MAIN-2018-39,application/vnd.android.package-archive,11176,11044,0.0004
CC-MAIN-2018-39,application/vnd.google-earth.kml+xml,37789,37772,0.0013
CC-MAIN-2018-39,application/vnd.google-earth.kmz,5703,5700,0.0002
CC-MAIN-2018-39,application/vnd.ms-excel,24259,24187,0.0009
CC-MAIN-2018-39,application/vnd.ms-powerpoint,5374,5345,0.0002
CC-MAIN-2018-39,application/vnd.ms-word,3906,3906,0.0001
CC-MAIN-2018-39,application/vnd.oasis.opendocument.text,5866,5861,0.0002
CC-MAIN-2018-39,application/vnd.openxmlformats-officedocument.presentationml.presentation,6271,6259,0.0002
CC-MAIN-2018-39,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,16147,16078,0.0006
CC-MAIN-2018-39,application/vnd.openxmlformats-officedocument.wordprocessingml.document,50104,50007,0.0018
CC-MAIN-2018-39,application/vnd.wap.xhtml+xml,5675,5660,0.0002
CC-MAIN-2018-39,application/x-bibtex,11371,11363,0.0004
CC-MAIN-2018-39,application/x-bittorrent,14982,14790,0.0005
CC-MAIN-2018-39,application/x-bzip2,1731,1727,0.0001
CC-MAIN-2018-39,application/x-debian-package,1424,1423,0.0001
CC-MAIN-2018-39,application/x-download,6339,6307,0.0002
CC-MAIN-2018-39,application/x-endnote-refer,14713,14705,0.0005
CC-MAIN-2018-39,application/x-gzip,15293,15272,0.0005
CC-MAIN-2018-39,application/x-httpd-php,14798,14723,0.0005
CC-MAIN-2018-39,application/x-java-jnlp-file,1504,1502,0.0001
CC-MAIN-2018-39,application/x-javascript,14773,14644,0.0005
CC-MAIN-2018-39,application/x-json,46,46,0.0000
CC-MAIN-2018-39,application/x-mobipocket-ebook,2267,2263,0.0001
CC-MAIN-2018-39,application/x-msdownload,5910,5828,0.0002
CC-MAIN-2018-39,application/x-netcdf,848,848,0.0000
CC-MAIN-2018-39,application/x-rar-compressed,9854,9844,0.0003
CC-MAIN-2018-39,application/x-research-info-systems,22018,22016,0.0008
