crawl,primary_language,pages,urls,%pages/crawl
CC-MAIN-2018-43,san,54603,54321,0.0018
CC-MAIN-2018-43,sco,20495,20174,0.0007
CC-MAIN-2018-43,sin,169147,168594,0.0056
CC-MAIN-2018-43,slk,7199295,7109809,0.2367
CC-MAIN-2018-43,slv,2926196,2898321,0.0962
CC-MAIN-2018-43,smo,7042,6993,0.0002
CC-MAIN-2018-43,sna,10424,10328,0.0003
CC-MAIN-2018-43,snd,16195,16144,0.0005
CC-MAIN-2018-43,som,132377,131814,0.0044
CC-MAIN-2018-43,sot,7579,7492,0.0002
CC-MAIN-2018-43,spa,124288219,123042239,4.0860
CC-MAIN-2018-43,sqi,932811,924019,0.0307
CC-MAIN-2018-43,srp,4617991,4587795,0.1518
CC-MAIN-2018-43,ssw,1418,1373,0.0000
CC-MAIN-2018-43,sun,15334,15280,0.0005
CC-MAIN-2018-43,sux,99,98,0.0000
CC-MAIN-2018-43,swa,203285,202092,0.0067
CC-MAIN-2018-43,swe,22283449,22028674,0.7326
CC-MAIN-2018-43,syr,12681,12635,0.0004
CC-MAIN-2018-43,tam,948012,943318,0.0312
CC-MAIN-2018-43,tat,169003,168418,0.0056
CC-MAIN-2018-43,tel,279905,278769,0.0092
CC-MAIN-2018-43,tgk,97818,97650,0.0032
CC-MAIN-2018-43,tgl,193991,193200,0.0064
CC-MAIN-2018-43,tha,8947278,8884873,0.2941
CC-MAIN-2018-43,tir,18921,18822,0.0006
CC-MAIN-2018-43,ton,2155,2132,0.0001
CC-MAIN-2018-43,tsn,8179,8107,0.0003
CC-MAIN-2018-43,tso,2069,1996,0.0001
CC-MAIN-2018-43,tuk,26950,26807,0.0009
CC-MAIN-2018-43,tur,26970950,26701765,0.8867
CC-MAIN-2018-43,uig,24132,24070,0.0008
CC-MAIN-2018-43,ukr,12251460,12154920,0.4028
CC-MAIN-2018-43,urd,658000,655307,0.0216
CC-MAIN-2018-43,uzb,325374,323814,0.0107
CC-MAIN-2018-43,ven,640,624,0.0000
CC-MAIN-2018-43,vie,23250258,23088890,0.7644
CC-MAIN-2018-43,vol,17298,17132,0.0006
CC-MAIN-2018-43,war,60876,60358,0.0020
CC-MAIN-2018-43,wol,3148,3084,0.0001
CC-MAIN-2018-43,xho,15451,15153,0.0005
CC-MAIN-2018-43,yid,46708,46381,0.0015
CC-MAIN-2018-43,yor,10333,10306,0.0003
CC-MAIN-2018-43,zha,1365,1331,0.0000
CC-MAIN-2018-43,zho,158122717,157483503,5.1984
CC-MAIN-2018-43,zul,12063,11993,0.0004
CC-MAIN-2018-47,<unknown>,87938725,87938725,3.3227
CC-MAIN-2018-47,aar,4533,4366,0.0002
CC-MAIN-2018-47,abk,4801,4787,0.0002
CC-MAIN-2018-47,afr,293729,292148,0.0111
CC-MAIN-2018-47,aka,1717,1687,0.0001
CC-MAIN-2018-47,amh,54966,54298,0.0021
CC-MAIN-2018-47,ara,20668279,20564011,0.7809
CC-MAIN-2018-47,asm,12560,12365,0.0005
CC-MAIN-2018-47,aym,2244,2181,0.0001
CC-MAIN-2018-47,aze,993984,990102,0.0376
CC-MAIN-2018-47,bak,32668,32638,0.0012
CC-MAIN-2018-47,bel,358096,355257,0.0135
CC-MAIN-2018-47,ben,1924862,1917316,0.0727
CC-MAIN-2018-47,bih,13384,13013,0.0005
CC-MAIN-2018-47,bis,2932,2786,0.0001
CC-MAIN-2018-47,blu,19058,18972,0.0007
CC-MAIN-2018-47,bod,23455,23237,0.0009
CC-MAIN-2018-47,bos,808370,804597,0.0305
CC-MAIN-2018-47,bre,32061,31821,0.0012
CC-MAIN-2018-47,bul,7662594,7588885,0.2895
CC-MAIN-2018-47,cat,4287581,4235199,0.1620
CC-MAIN-2018-47,ceb,29765,29672,0.0011
CC-MAIN-2018-47,ces,26656758,26325821,1.0072
CC-MAIN-2018-47,chr,836,832,0.0000
CC-MAIN-2018-47,cos,37661,37028,0.0014
CC-MAIN-2018-47,crs,2347,2276,0.0001
CC-MAIN-2018-47,cym,159670,157898,0.0060
CC-MAIN-2018-47,dan,10394977,10245791,0.3928
CC-MAIN-2018-47,deu,132237656,129821485,4.9966
CC-MAIN-2018-47,div,38065,37947,0.0014
CC-MAIN-2018-47,dzo,868,860,0.0000
CC-MAIN-2018-47,ell,12539906,12421211,0.4738
CC-MAIN-2018-47,eng,1154728121,1137824732,43.6311
CC-MAIN-2018-47,epo,114207,113272,0.0043
CC-MAIN-2018-47,est,2790985,2756656,0.1055
CC-MAIN-2018-47,eus,471820,467623,0.0178
CC-MAIN-2018-47,fao,62790,62163,0.0024
CC-MAIN-2018-47,fas,17566335,17418204,0.6637
CC-MAIN-2018-47,fij,2274,2196,0.0001
CC-MAIN-2018-47,fin,9796557,9668892,0.3702
CC-MAIN-2018-47,fra,120054567,118234263,4.5362
CC-MAIN-2018-47,fry,45998,45413,0.0017
CC-MAIN-2018-47,gla,40979,40323,0.0015
CC-MAIN-2018-47,gle,102154,101464,0.0039
CC-MAIN-2018-47,glg,560122,554207,0.0212
CC-MAIN-2018-47,glv,8001,7731,0.0003
CC-MAIN-2018-47,got,655,645,0.0000
CC-MAIN-2018-47,grn,23622,23085,0.0009
CC-MAIN-2018-47,guj,217392,216715,0.0082
CC-MAIN-2018-47,hat,30491,30375,0.0012
CC-MAIN-2018-47,hau,35059,34613,0.0013
CC-MAIN-2018-47,haw,8519,8393,0.0003
CC-MAIN-2018-47,heb,4730177,4651703,0.1787
CC-MAIN-2018-47,hin,2678015,2656595,0.1012
CC-MAIN-2018-47,hrv,3829762,3796526,0.1447
CC-MAIN-2018-47,hun,14106399,13969705,0.5330
CC-MAIN-2018-47,hye,722051,717478,0.0273
CC-MAIN-2018-47,ibo,6065,6026,0.0002
CC-MAIN-2018-47,iku,3824,3794,0.0001
CC-MAIN-2018-47,ile,10813,10657,0.0004
CC-MAIN-2018-47,ina,18708,18462,0.0007
CC-MAIN-2018-47,ind,20444991,20274722,0.7725
CC-MAIN-2018-47,ipk,2519,2460,0.0001
CC-MAIN-2018-47,isl,795036,785588,0.0300
CC-MAIN-2018-47,ita,53898112,53057380,2.0365
CC-MAIN-2018-47,jav,35740,35618,0.0014
CC-MAIN-2018-47,jpn,147812347,146337305,5.5851
CC-MAIN-2018-47,kal,16051,15758,0.0006
CC-MAIN-2018-47,kan,335130,334456,0.0127
CC-MAIN-2018-47,kas,182,177,0.0000
CC-MAIN-2018-47,kat,681276,674684,0.0257
CC-MAIN-2018-47,kaz,427895,424184,0.0162
CC-MAIN-2018-47,kha,8280,8172,0.0003
CC-MAIN-2018-47,khm,165802,165064,0.0063
CC-MAIN-2018-47,kin,44327,44023,0.0017
CC-MAIN-2018-47,kir,148353,147954,0.0056
CC-MAIN-2018-47,kor,15393324,15320431,0.5816
CC-MAIN-2018-47,kur,102722,102494,0.0039
CC-MAIN-2018-47,lao,74426,74137,0.0028
CC-MAIN-2018-47,lat,1007319,997169,0.0381
CC-MAIN-2018-47,lav,1920836,1900469,0.0726
CC-MAIN-2018-47,lif,184,183,0.0000
CC-MAIN-2018-47,lin,5412,5310,0.0002
CC-MAIN-2018-47,lit,3885013,3823705,0.1468
CC-MAIN-2018-47,ltz,59799,58990,0.0023
CC-MAIN-2018-47,lug,6394,6337,0.0002
CC-MAIN-2018-47,mal,609293,607821,0.0230
CC-MAIN-2018-47,mar,356383,347718,0.0135
CC-MAIN-2018-47,mfe,3580,3503,0.0001
CC-MAIN-2018-47,mkd,507318,504270,0.0192
CC-MAIN-2018-47,mlg,67878,67571,0.0026
CC-MAIN-2018-47,mlt,55665,55410,0.0021
CC-MAIN-2018-47,mon,372104,370464,0.0141
CC-MAIN-2018-47,mri,22025,21789,0.0008
CC-MAIN-2018-47,msa,2301093,2290620,0.0869
CC-MAIN-2018-47,mya,257888,257155,0.0097
CC-MAIN-2018-47,nau,1598,1551,0.0001
CC-MAIN-2018-47,nep,338290,336900,0.0128
CC-MAIN-2018-47,nld,39617772,38915836,1.4969
CC-MAIN-2018-47,nno,334365,330422,0.0126
CC-MAIN-2018-47,nor,7963150,7859056,0.3009
CC-MAIN-2018-47,nso,1767,1750,0.0001
CC-MAIN-2018-47,nya,14260,14163,0.0005
CC-MAIN-2018-47,oci,51951,51452,0.0020
CC-MAIN-2018-47,ori,67903,67790,0.0026
CC-MAIN-2018-47,orm,8087,7970,0.0003
CC-MAIN-2018-47,pan,111566,110903,0.0042
CC-MAIN-2018-47,pol,43573234,43123030,1.6464
CC-MAIN-2018-47,por,52368242,51836029,1.9787
CC-MAIN-2018-47,pus,94752,94587,0.0036
CC-MAIN-2018-47,que,8490,8352,0.0003
CC-MAIN-2018-47,roh,33931,33636,0.0013
CC-MAIN-2018-47,ron,13786089,13655823,0.5209
CC-MAIN-2018-47,run,3559,3512,0.0001
CC-MAIN-2018-47,rus,255272365,253464610,9.6454
CC-MAIN-2018-47,sag,381,376,0.0000
CC-MAIN-2018-47,san,62436,62099,0.0024
CC-MAIN-2018-47,sco,20218,19899,0.0008
CC-MAIN-2018-47,sin,157164,156784,0.0059
CC-MAIN-2018-47,slk,6442141,6355480,0.2434
CC-MAIN-2018-47,slv,2663991,2637589,0.1007
CC-MAIN-2018-47,smo,14022,13940,0.0005
CC-MAIN-2018-47,sna,9350,9266,0.0004
CC-MAIN-2018-47,snd,41813,41584,0.0016
CC-MAIN-2018-47,som,124964,124337,0.0047
CC-MAIN-2018-47,sot,8207,8092,0.0003
CC-MAIN-2018-47,spa,109715592,108427511,4.1456
CC-MAIN-2018-47,sqi,841907,836159,0.0318
CC-MAIN-2018-47,srp,4040837,4004304,0.1527
CC-MAIN-2018-47,ssw,1303,1237,0.0000
CC-MAIN-2018-47,sun,15229,15123,0.0006
CC-MAIN-2018-47,sux,98,98,0.0000
CC-MAIN-2018-47,swa,157164,156685,0.0059
CC-MAIN-2018-47,swe,19943091,19701462,0.7535
CC-MAIN-2018-47,syr,9858,9786,0.0004
CC-MAIN-2018-47,tam,1251200,1247517,0.0473
CC-MAIN-2018-47,tat,138341,137429,0.0052
CC-MAIN-2018-47,tel,432629,430568,0.0163
CC-MAIN-2018-47,tgk,87700,87583,0.0033
CC-MAIN-2018-47,tgl,176644,176051,0.0067
CC-MAIN-2018-47,tha,7860020,7810827,0.2970
CC-MAIN-2018-47,tir,10048,10025,0.0004
CC-MAIN-2018-47,ton,2000,1972,0.0001
CC-MAIN-2018-47,tsn,3405,3330,0.0001
CC-MAIN-2018-47,tso,2640,2597,0.0001
CC-MAIN-2018-47,tuk,36209,36003,0.0014
CC-MAIN-2018-47,tur,24237166,23981899,0.9158
CC-MAIN-2018-47,uig,18315,18221,0.0007
CC-MAIN-2018-47,ukr,10580819,10504924,0.3998
CC-MAIN-2018-47,urd,642550,640794,0.0243
CC-MAIN-2018-47,uzb,268327,266760,0.0101
CC-MAIN-2018-47,ven,982,955,0.0000
CC-MAIN-2018-47,vie,20399254,20233938,0.7708
CC-MAIN-2018-47,vol,23671,23458,0.0009
CC-MAIN-2018-47,war,58213,57624,0.0022
CC-MAIN-2018-47,wol,2915,2831,0.0001
CC-MAIN-2018-47,xho,12253,11908,0.0005
CC-MAIN-2018-47,yid,32179,32030,0.0012
CC-MAIN-2018-47,yor,9801,9762,0.0004
CC-MAIN-2018-47,zha,1407,1365,0.0001
CC-MAIN-2018-47,zho,130515854,129869269,4.9315
CC-MAIN-2018-47,zul,12598,12487,0.0005
CC-MAIN-2018-51,<unknown>,101049798,101049798,3.1935
CC-MAIN-2018-51,aar,6992,6858,0.0002
CC-MAIN-2018-51,abk,5187,5174,0.0002
CC-MAIN-2018-51,afr,275397,272816,0.0087
CC-MAIN-2018-51,aka,1541,1504,0.0000
CC-MAIN-2018-51,amh,59747,59446,0.0019
CC-MAIN-2018-51,ara,22453066,22353107,0.7096
CC-MAIN-2018-51,asm,12596,12325,0.0004
CC-MAIN-2018-51,aym,4174,4083,0.0001
CC-MAIN-2018-51,aze,1149739,1145102,0.0363
CC-MAIN-2018-51,bak,30664,30583,0.0010
CC-MAIN-2018-51,bel,405228,402359,0.0128
CC-MAIN-2018-51,ben,1729839,1724421,0.0547
CC-MAIN-2018-51,bih,15064,14890,0.0005
CC-MAIN-2018-51,bis,5523,5433,0.0002
CC-MAIN-2018-51,blu,25825,25768,0.0008
CC-MAIN-2018-51,bod,38327,38262,0.0012
CC-MAIN-2018-51,bos,964526,959643,0.0305
CC-MAIN-2018-51,bre,42077,41818,0.0013
CC-MAIN-2018-51,bul,8750728,8675970,0.2766
CC-MAIN-2018-51,cat,5468792,5397284,0.1728
CC-MAIN-2018-51,ceb,42006,41908,0.0013
CC-MAIN-2018-51,ces,33459667,33047325,1.0574
CC-MAIN-2018-51,chr,1520,1519,0.0000
CC-MAIN-2018-51,cos,51864,51124,0.0016
CC-MAIN-2018-51,crs,2634,2549,0.0001
CC-MAIN-2018-51,cym,214791,212365,0.0068
CC-MAIN-2018-51,dan,12559481,12369741,0.3969
CC-MAIN-2018-51,deu,171757423,168820088,5.4281
CC-MAIN-2018-51,div,30921,30734,0.0010
CC-MAIN-2018-51,dzo,1287,1282,0.0000
CC-MAIN-2018-51,ell,14700064,14568257,0.4646
CC-MAIN-2018-51,eng,1394067798,1374809417,44.0568
CC-MAIN-2018-51,epo,138989,138356,0.0044
CC-MAIN-2018-51,est,3373001,3330293,0.1066
CC-MAIN-2018-51,eus,658905,652211,0.0208
CC-MAIN-2018-51,fao,90072,89304,0.0028
CC-MAIN-2018-51,fas,21032161,20885569,0.6647
CC-MAIN-2018-51,fij,2702,2628,0.0001
CC-MAIN-2018-51,fin,11396463,11226970,0.3602
CC-MAIN-2018-51,fra,142700548,140771850,4.5098
CC-MAIN-2018-51,fry,76678,76237,0.0024
CC-MAIN-2018-51,gla,38950,38492,0.0012
CC-MAIN-2018-51,gle,121195,120202,0.0038
CC-MAIN-2018-51,glg,729788,719560,0.0231
CC-MAIN-2018-51,glv,9388,9055,0.0003
CC-MAIN-2018-51,got,582,582,0.0000
CC-MAIN-2018-51,grn,19956,19553,0.0006
CC-MAIN-2018-51,guj,197872,197032,0.0063
CC-MAIN-2018-51,hat,44925,44829,0.0014
CC-MAIN-2018-51,hau,43910,43518,0.0014
CC-MAIN-2018-51,haw,10667,10510,0.0003
CC-MAIN-2018-51,heb,5341664,5256397,0.1688
CC-MAIN-2018-51,hin,2588852,2569889,0.0818
CC-MAIN-2018-51,hrv,4558445,4524120,0.1441
CC-MAIN-2018-51,hun,16117907,15968310,0.5094
CC-MAIN-2018-51,hye,782785,778512,0.0247
CC-MAIN-2018-51,ibo,5167,5135,0.0002
CC-MAIN-2018-51,iku,5162,5119,0.0002
CC-MAIN-2018-51,ile,11003,10789,0.0003
CC-MAIN-2018-51,ina,21037,20737,0.0007
CC-MAIN-2018-51,ind,22958101,22783179,0.7255
CC-MAIN-2018-51,ipk,2300,2274,0.0001
CC-MAIN-2018-51,isl,917178,906849,0.0290
CC-MAIN-2018-51,ita,68072953,67118124,2.1513
CC-MAIN-2018-51,jav,39729,39462,0.0013
CC-MAIN-2018-51,jpn,170080108,168634995,5.3751
CC-MAIN-2018-51,kal,21269,20919,0.0007
CC-MAIN-2018-51,kan,232344,231416,0.0073
CC-MAIN-2018-51,kas,38,36,0.0000
CC-MAIN-2018-51,kat,979221,972548,0.0309
CC-MAIN-2018-51,kaz,442122,440137,0.0140
CC-MAIN-2018-51,kha,10597,10449,0.0003
CC-MAIN-2018-51,khm,164425,163878,0.0052
CC-MAIN-2018-51,kin,50182,49708,0.0016
CC-MAIN-2018-51,kir,109071,108764,0.0034
CC-MAIN-2018-51,kor,18735338,18646657,0.5921
CC-MAIN-2018-51,kur,136990,136536,0.0043
CC-MAIN-2018-51,lao,74237,74006,0.0023
CC-MAIN-2018-51,lat,1225355,1210880,0.0387
CC-MAIN-2018-51,lav,2478010,2451429,0.0783
CC-MAIN-2018-51,lif,189,189,0.0000
CC-MAIN-2018-51,lin,5636,5503,0.0002
CC-MAIN-2018-51,lit,4473120,4408691,0.1414
CC-MAIN-2018-51,ltz,70272,69190,0.0022
CC-MAIN-2018-51,lug,3835,3693,0.0001
CC-MAIN-2018-51,mal,410247,408583,0.0130
CC-MAIN-2018-51,mar,270763,268289,0.0086
CC-MAIN-2018-51,mfe,3762,3683,0.0001
CC-MAIN-2018-51,mkd,568511,564800,0.0180
CC-MAIN-2018-51,mlg,63523,63214,0.0020
CC-MAIN-2018-51,mlt,59421,58967,0.0019
CC-MAIN-2018-51,mon,399731,394715,0.0126
CC-MAIN-2018-51,mri,16633,16265,0.0005
CC-MAIN-2018-51,msa,2751134,2734914,0.0869
CC-MAIN-2018-51,mya,260809,260105,0.0082
CC-MAIN-2018-51,nau,2054,2007,0.0001
CC-MAIN-2018-51,nep,386403,384940,0.0122
CC-MAIN-2018-51,nld,51750681,50795973,1.6355
CC-MAIN-2018-51,nno,421570,415173,0.0133
CC-MAIN-2018-51,nor,9441579,9320501,0.2984
CC-MAIN-2018-51,nso,13775,13753,0.0004
CC-MAIN-2018-51,nya,9408,9297,0.0003
CC-MAIN-2018-51,oci,61649,60933,0.0019
CC-MAIN-2018-51,ori,70061,70007,0.0022
CC-MAIN-2018-51,orm,10587,10399,0.0003
CC-MAIN-2018-51,pan,97136,96820,0.0031
CC-MAIN-2018-51,pol,52810863,52254731,1.6690
CC-MAIN-2018-51,por,62632790,62008236,1.9794
CC-MAIN-2018-51,pus,66481,66222,0.0021
CC-MAIN-2018-51,que,25854,25687,0.0008
CC-MAIN-2018-51,roh,42152,41786,0.0013
CC-MAIN-2018-51,ron,16352239,16209726,0.5168
CC-MAIN-2018-51,run,3943,3887,0.0001
CC-MAIN-2018-51,rus,283481265,281641787,8.9589
CC-MAIN-2018-51,sag,712,707,0.0000
CC-MAIN-2018-51,san,65734,65407,0.0021
CC-MAIN-2018-51,sco,25132,24698,0.0008
CC-MAIN-2018-51,sin,167001,166172,0.0053
CC-MAIN-2018-51,slk,8231472,8130369,0.2601
CC-MAIN-2018-51,slv,3195058,3159468,0.1010
CC-MAIN-2018-51,smo,8633,8540,0.0003
CC-MAIN-2018-51,sna,9862,9767,0.0003
CC-MAIN-2018-51,snd,15895,15837,0.0005
CC-MAIN-2018-51,som,132969,132417,0.0042
CC-MAIN-2018-51,sot,8108,7982,0.0003
CC-MAIN-2018-51,spa,130579509,129119778,4.1267
CC-MAIN-2018-51,sqi,878582,870689,0.0278
CC-MAIN-2018-51,srp,4803731,4760057,0.1518
CC-MAIN-2018-51,ssw,3035,2974,0.0001
CC-MAIN-2018-51,sun,19109,19033,0.0006
CC-MAIN-2018-51,sux,142,142,0.0000
CC-MAIN-2018-51,swa,227062,225776,0.0072
CC-MAIN-2018-51,swe,23893466,23598466,0.7551
CC-MAIN-2018-51,syr,12541,12456,0.0004
CC-MAIN-2018-51,tam,943157,937890,0.0298
CC-MAIN-2018-51,tat,197963,197286,0.0063
CC-MAIN-2018-51,tel,285466,284560,0.0090
CC-MAIN-2018-51,tgk,113893,113758,0.0036
CC-MAIN-2018-51,tgl,217071,216561,0.0069
CC-MAIN-2018-51,tha,9065937,9000602,0.2865
CC-MAIN-2018-51,tir,14878,14839,0.0005
CC-MAIN-2018-51,ton,2327,2293,0.0001
CC-MAIN-2018-51,tsn,24884,24796,0.0008
CC-MAIN-2018-51,tso,3531,3464,0.0001
CC-MAIN-2018-51,tuk,28504,28311,0.0009
CC-MAIN-2018-51,tur,27553326,27281904,0.8708
CC-MAIN-2018-51,uig,25002,24877,0.0008
CC-MAIN-2018-51,ukr,12202432,12122676,0.3856
CC-MAIN-2018-51,urd,744204,741698,0.0235
CC-MAIN-2018-51,uzb,312391,311110,0.0099
CC-MAIN-2018-51,ven,1762,1732,0.0001
CC-MAIN-2018-51,vie,22967366,22812746,0.7258
CC-MAIN-2018-51,vol,18192,17957,0.0006
CC-MAIN-2018-51,war,75145,74423,0.0024
CC-MAIN-2018-51,wol,3459,3354,0.0001
CC-MAIN-2018-51,xho,29520,29189,0.0009
CC-MAIN-2018-51,yid,38237,38126,0.0012
CC-MAIN-2018-51,yor,10741,10682,0.0003
CC-MAIN-2018-51,zha,1529,1489,0.0000
CC-MAIN-2018-51,zho,163796048,162978648,5.1765
CC-MAIN-2018-51,zul,22213,22109,0.0007
CC-MAIN-2019-04,<unknown>,84023781,84023781,2.9077
CC-MAIN-2019-04,aar,4461,4371,0.0002
CC-MAIN-2019-04,abk,5135,5129,0.0002
CC-MAIN-2019-04,afr,271244,270003,0.0094
CC-MAIN-2019-04,aka,1003,977,0.0000
CC-MAIN-2019-04,amh,62222,61834,0.0022
CC-MAIN-2019-04,ara,22019160,21908605,0.7620
CC-MAIN-2019-04,asm,18416,18304,0.0006
CC-MAIN-2019-04,aym,2484,2415,0.0001
CC-MAIN-2019-04,aze,1090643,1085625,0.0377
CC-MAIN-2019-04,bak,25632,25593,0.0009
CC-MAIN-2019-04,bel,481995,480891,0.0167
CC-MAIN-2019-04,ben,1861325,1854711,0.0644
CC-MAIN-2019-04,bih,13334,13303,0.0005
CC-MAIN-2019-04,bis,3242,3171,0.0001
CC-MAIN-2019-04,blu,29812,29761,0.0010
CC-MAIN-2019-04,bod,27662,27591,0.0010
CC-MAIN-2019-04,bos,947495,944021,0.0328
CC-MAIN-2019-04,bre,35007,34841,0.0012
CC-MAIN-2019-04,bul,8255118,8202713,0.2857
CC-MAIN-2019-04,cat,5039715,4991844,0.1744
CC-MAIN-2019-04,ceb,33742,33648,0.0012
CC-MAIN-2019-04,ces,30434242,30182751,1.0532
CC-MAIN-2019-04,chr,949,948,0.0000
CC-MAIN-2019-04,cos,45782,45279,0.0016
CC-MAIN-2019-04,crs,1945,1886,0.0001
CC-MAIN-2019-04,cym,188427,186266,0.0065
CC-MAIN-2019-04,dan,11688576,11564933,0.4045
CC-MAIN-2019-04,deu,157897489,156095482,5.4641
CC-MAIN-2019-04,div,39471,39192,0.0014
CC-MAIN-2019-04,dzo,1425,1422,0.0000
CC-MAIN-2019-04,ell,14365850,14268772,0.4971
CC-MAIN-2019-04,eng,1261630435,1247295383,43.6592
CC-MAIN-2019-04,epo,115956,115449,0.0040
CC-MAIN-2019-04,est,3206151,3176103,0.1109
CC-MAIN-2019-04,eus,605927,601315,0.0210
CC-MAIN-2019-04,fao,78069,77547,0.0027
CC-MAIN-2019-04,fas,20492650,20360834,0.7092
CC-MAIN-2019-04,fij,2048,1976,0.0001
CC-MAIN-2019-04,fin,11125710,10997726,0.3850
CC-MAIN-2019-04,fra,135009344,133645038,4.6720
CC-MAIN-2019-04,fry,51626,51156,0.0018
CC-MAIN-2019-04,gla,33340,32955,0.0012
CC-MAIN-2019-04,gle,110221,109497,0.0038
CC-MAIN-2019-04,glg,655155,650138,0.0227
CC-MAIN-2019-04,glv,13533,13282,0.0005
CC-MAIN-2019-04,got,408,407,0.0000
CC-MAIN-2019-04,grn,15205,14958,0.0005
CC-MAIN-2019-04,guj,202086,200143,0.0070
CC-MAIN-2019-04,hat,41975,41889,0.0015
CC-MAIN-2019-04,hau,32074,31841,0.0011
CC-MAIN-2019-04,haw,8160,8063,0.0003
CC-MAIN-2019-04,heb,5525237,5448106,0.1912
CC-MAIN-2019-04,hin,2787484,2770363,0.0965
CC-MAIN-2019-04,hrv,4370790,4342231,0.1513
CC-MAIN-2019-04,hun,15400963,15292794,0.5330
CC-MAIN-2019-04,hye,750220,746756,0.0260
CC-MAIN-2019-04,ibo,6759,6725,0.0002
CC-MAIN-2019-04,iku,4011,3956,0.0001
CC-MAIN-2019-04,ile,9466,9349,0.0003
CC-MAIN-2019-04,ina,20074,19882,0.0007
CC-MAIN-2019-04,ind,22316326,22115139,0.7723
CC-MAIN-2019-04,ipk,3398,3291,0.0001
CC-MAIN-2019-04,isl,854569,844165,0.0296
CC-MAIN-2019-04,ita,64132863,63525797,2.2193
CC-MAIN-2019-04,jav,25703,25603,0.0009
CC-MAIN-2019-04,jpn,150258880,149164371,5.1998
CC-MAIN-2019-04,kal,16070,15695,0.0006
CC-MAIN-2019-04,kan,260694,259206,0.0090
CC-MAIN-2019-04,kas,108,106,0.0000
CC-MAIN-2019-04,kat,776919,772951,0.0269
CC-MAIN-2019-04,kaz,451909,449588,0.0156
CC-MAIN-2019-04,kha,6330,6199,0.0002
CC-MAIN-2019-04,khm,170181,169542,0.0059
CC-MAIN-2019-04,kin,44887,44563,0.0016
CC-MAIN-2019-04,kir,136533,136312,0.0047
CC-MAIN-2019-04,kor,18239723,18137186,0.6312
CC-MAIN-2019-04,kur,134087,133642,0.0046
CC-MAIN-2019-04,lao,74728,73622,0.0026
CC-MAIN-2019-04,lat,1088474,1081353,0.0377
CC-MAIN-2019-04,lav,2251308,2230257,0.0779
CC-MAIN-2019-04,lif,172,164,0.0000
CC-MAIN-2019-04,lin,4644,4541,0.0002
CC-MAIN-2019-04,lit,4203112,4160229,0.1455
CC-MAIN-2019-04,ltz,64257,63455,0.0022
CC-MAIN-2019-04,lug,5973,5920,0.0002
CC-MAIN-2019-04,mal,516351,513982,0.0179
CC-MAIN-2019-04,mar,323873,321606,0.0112
CC-MAIN-2019-04,mfe,2658,2552,0.0001
CC-MAIN-2019-04,mkd,563573,561158,0.0195
CC-MAIN-2019-04,mlg,61277,60391,0.0021
CC-MAIN-2019-04,mlt,64811,64600,0.0022
CC-MAIN-2019-04,mon,426512,422233,0.0148
CC-MAIN-2019-04,mri,18487,18109,0.0006
CC-MAIN-2019-04,msa,2675105,2658527,0.0926
CC-MAIN-2019-04,mya,273644,272478,0.0095
CC-MAIN-2019-04,nau,1095,1060,0.0000
CC-MAIN-2019-04,nep,391538,390520,0.0135
CC-MAIN-2019-04,nld,48931563,48343220,1.6933
CC-MAIN-2019-04,nno,376293,372640,0.0130
CC-MAIN-2019-04,nor,8765650,8682060,0.3033
CC-MAIN-2019-04,nso,4462,4447,0.0002
CC-MAIN-2019-04,nya,8536,8451,0.0003
CC-MAIN-2019-04,oci,53938,53639,0.0019
CC-MAIN-2019-04,ori,70584,70535,0.0024
CC-MAIN-2019-04,orm,9151,9025,0.0003
CC-MAIN-2019-04,pan,112520,112266,0.0039
CC-MAIN-2019-04,pol,50838289,50416172,1.7593
CC-MAIN-2019-04,por,60013787,59509590,2.0768
CC-MAIN-2019-04,pus,81925,81540,0.0028
CC-MAIN-2019-04,que,14735,14621,0.0005
CC-MAIN-2019-04,roh,39953,39685,0.0014
CC-MAIN-2019-04,ron,15812114,15710776,0.5472
CC-MAIN-2019-04,run,3055,3020,0.0001
CC-MAIN-2019-04,rus,252592014,251146147,8.7410
CC-MAIN-2019-04,sag,327,322,0.0000
CC-MAIN-2019-04,san,60631,58774,0.0021
CC-MAIN-2019-04,sco,19680,19359,0.0007
CC-MAIN-2019-04,sin,178614,178033,0.0062
CC-MAIN-2019-04,slk,8008639,7938349,0.2771
CC-MAIN-2019-04,slv,3137831,3112349,0.1086
CC-MAIN-2019-04,smo,11126,11047,0.0004
CC-MAIN-2019-04,sna,10460,10399,0.0004
CC-MAIN-2019-04,snd,21462,21442,0.0007
CC-MAIN-2019-04,som,135383,134967,0.0047
CC-MAIN-2019-04,sot,8537,8451,0.0003
CC-MAIN-2019-04,spa,124236357,123134957,4.2992
CC-MAIN-2019-04,sqi,919585,916269,0.0318
CC-MAIN-2019-04,srp,4592038,4563898,0.1589
CC-MAIN-2019-04,ssw,2364,2323,0.0001
CC-MAIN-2019-04,sun,16231,16165,0.0006
CC-MAIN-2019-04,sux,81,81,0.0000
CC-MAIN-2019-04,swa,187625,186975,0.0065
CC-MAIN-2019-04,swe,22570856,22367582,0.7811
CC-MAIN-2019-04,syr,12629,12457,0.0004
CC-MAIN-2019-04,tam,1142995,1138136,0.0396
CC-MAIN-2019-04,tat,143824,143426,0.0050
