crawl,mimetype_detected,pages,urls,%pages/crawl
CC-MAIN-2019-22,application/zlib,31569,31344,0.0012
CC-MAIN-2019-22,application/zstd,42,42,0.0000
CC-MAIN-2019-22,audio/mp4,42868,42200,0.0016
CC-MAIN-2019-22,audio/mpeg,166558,164442,0.0062
CC-MAIN-2019-22,audio/vnd.wave,23245,23236,0.0009
CC-MAIN-2019-22,audio/x-mpegurl,5576,5571,0.0002
CC-MAIN-2019-22,image/gif,89904,88539,0.0034
CC-MAIN-2019-22,image/jpeg,4158147,4143282,0.1552
CC-MAIN-2019-22,image/png,633587,628398,0.0236
CC-MAIN-2019-22,image/svg+xml,12252,12234,0.0005
CC-MAIN-2019-22,image/tiff,12046,12042,0.0004
CC-MAIN-2019-22,image/vnd.djvu,20063,20062,0.0007
CC-MAIN-2019-22,image/vnd.dxf; format=ascii,12774,12772,0.0005
CC-MAIN-2019-22,image/webp,21407,21405,0.0008
CC-MAIN-2019-22,message/rfc822,31206,31172,0.0012
CC-MAIN-2019-22,text/asp,2,2,0.0000
CC-MAIN-2019-22,text/calendar,991193,990426,0.0370
CC-MAIN-2019-22,text/css,7121,7119,0.0003
CC-MAIN-2019-22,text/csv,45029,45015,0.0017
CC-MAIN-2019-22,text/html,2033659795,2011426830,75.8900
CC-MAIN-2019-22,text/plain,1656795,1654247,0.0618
CC-MAIN-2019-22,text/prs.lines.tag,29740,29735,0.0011
CC-MAIN-2019-22,text/tab-separated-values,15689,15687,0.0006
CC-MAIN-2019-22,text/troff,5695,5694,0.0002
CC-MAIN-2019-22,text/turtle,9969,9968,0.0004
CC-MAIN-2019-22,text/vtt,13455,13455,0.0005
CC-MAIN-2019-22,text/x-c++src,5790,5790,0.0002
CC-MAIN-2019-22,text/x-chdr,12199,12199,0.0005
CC-MAIN-2019-22,text/x-csrc,19816,19808,0.0007
CC-MAIN-2019-22,text/x-diff,31391,31297,0.0012
CC-MAIN-2019-22,text/x-jsp,5766,5733,0.0002
CC-MAIN-2019-22,text/x-log,50929,50916,0.0019
CC-MAIN-2019-22,text/x-matlab,42532,42383,0.0016
CC-MAIN-2019-22,text/x-perl,54284,54248,0.0020
CC-MAIN-2019-22,text/x-php,104979,104180,0.0039
CC-MAIN-2019-22,text/x-python,9690,9654,0.0004
CC-MAIN-2019-22,text/x-vcalendar,26082,25949,0.0010
CC-MAIN-2019-22,text/x-vcard,77097,77038,0.0029
CC-MAIN-2019-22,text/x-web-markdown,5194,5189,0.0002
CC-MAIN-2019-22,text/x-yaml,6479,6479,0.0002
CC-MAIN-2019-22,video/mp4,43070,42718,0.0016
CC-MAIN-2019-22,video/quicktime,13084,13073,0.0005
CC-MAIN-2019-22,video/webm,2540,2524,0.0001
CC-MAIN-2019-22,video/x-m4v,16099,15948,0.0006
CC-MAIN-2019-26,<other>,281277,280598,0.0108
CC-MAIN-2019-26,application/atom+xml,3668074,3667161,0.1414
CC-MAIN-2019-26,application/epub+zip,36114,36025,0.0014
CC-MAIN-2019-26,application/gpx+xml,5644,5626,0.0002
CC-MAIN-2019-26,application/gzip,49346,49240,0.0019
CC-MAIN-2019-26,application/javascript,24050,23995,0.0009
CC-MAIN-2019-26,application/json,518263,517657,0.0200
CC-MAIN-2019-26,application/marc,2944,2944,0.0001
CC-MAIN-2019-26,application/mbox,31449,31448,0.0012
CC-MAIN-2019-26,application/msword,63342,63015,0.0024
CC-MAIN-2019-26,application/octet-stream,289690,289250,0.0112
CC-MAIN-2019-26,application/pdf,16109119,16067642,0.6210
CC-MAIN-2019-26,application/pgp-signature,27999,27999,0.0011
CC-MAIN-2019-26,application/pkcs7-signature,8782,8781,0.0003
CC-MAIN-2019-26,application/postscript,14834,14830,0.0006
CC-MAIN-2019-26,application/rdf+xml,292928,292732,0.0113
CC-MAIN-2019-26,application/rss+xml,3955218,3946552,0.1525
CC-MAIN-2019-26,application/rtf,48888,48819,0.0019
CC-MAIN-2019-26,application/text,3871,3871,0.0001
CC-MAIN-2019-26,application/vnd.android.package-archive,23148,23017,0.0009
CC-MAIN-2019-26,application/vnd.google-earth.kml+xml,52124,52093,0.0020
CC-MAIN-2019-26,application/vnd.google-earth.kmz,10701,10694,0.0004
CC-MAIN-2019-26,application/vnd.ms-excel,26716,26657,0.0010
CC-MAIN-2019-26,application/vnd.ms-powerpoint,19746,19740,0.0008
CC-MAIN-2019-26,application/vnd.oasis.opendocument.spreadsheet,4352,4351,0.0002
CC-MAIN-2019-26,application/vnd.oasis.opendocument.text,15235,15223,0.0006
CC-MAIN-2019-26,application/vnd.openxmlformats-officedocument.presentationml.presentation,5735,5726,0.0002
CC-MAIN-2019-26,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,23247,23191,0.0009
CC-MAIN-2019-26,application/vnd.openxmlformats-officedocument.wordprocessingml.document,49501,49384,0.0019
CC-MAIN-2019-26,application/x-bibtex-text-file,74931,74920,0.0029
CC-MAIN-2019-26,application/x-bittorrent,10538,9986,0.0004
CC-MAIN-2019-26,application/x-bzip2,11532,11502,0.0004
CC-MAIN-2019-26,application/x-debian-package,3998,3998,0.0002
CC-MAIN-2019-26,application/x-dosexec,8493,8207,0.0003
CC-MAIN-2019-26,application/x-endnote-refer,31923,31891,0.0012
CC-MAIN-2019-26,application/x-hdf,1984,1984,0.0001
CC-MAIN-2019-26,application/x-mobipocket-ebook,8795,8790,0.0003
CC-MAIN-2019-26,application/x-ms-asx,6172,6168,0.0002
CC-MAIN-2019-26,application/x-msdownload,3684,3653,0.0001
CC-MAIN-2019-26,application/x-rar-compressed,13559,13473,0.0005
CC-MAIN-2019-26,application/x-research-info-systems,1810,1810,0.0001
CC-MAIN-2019-26,application/x-sh,58096,58069,0.0022
CC-MAIN-2019-26,application/x-shockwave-flash,23421,23302,0.0009
CC-MAIN-2019-26,application/x-stata-do,6746,6725,0.0003
CC-MAIN-2019-26,application/x-tex,5582,5573,0.0002
CC-MAIN-2019-26,application/x-tex-tfm,2255,2255,0.0001
CC-MAIN-2019-26,application/x-tika-msoffice,60947,60931,0.0023
CC-MAIN-2019-26,application/x-tika-ooxml,49386,49356,0.0019
CC-MAIN-2019-26,application/x-wais-source,5094,5094,0.0002
CC-MAIN-2019-26,application/x-xz,75681,75460,0.0029
CC-MAIN-2019-26,application/xhtml+xml,587097886,582888684,22.6306
CC-MAIN-2019-26,application/xml,1561741,1553877,0.0602
CC-MAIN-2019-26,application/zip,168977,166295,0.0065
CC-MAIN-2019-26,application/zlib,32852,32658,0.0013
CC-MAIN-2019-26,application/zstd,26,26,0.0000
CC-MAIN-2019-26,audio/mp4,38678,37368,0.0015
CC-MAIN-2019-26,audio/mpeg,130636,129850,0.0050
CC-MAIN-2019-26,audio/vnd.wave,13583,13583,0.0005
CC-MAIN-2019-26,audio/x-mpegurl,3604,3602,0.0001
CC-MAIN-2019-26,image/gif,80176,79758,0.0031
CC-MAIN-2019-26,image/jpeg,3781318,3770003,0.1458
CC-MAIN-2019-26,image/png,528095,524194,0.0204
CC-MAIN-2019-26,image/svg+xml,13943,13906,0.0005
CC-MAIN-2019-26,image/tiff,13188,13183,0.0005
CC-MAIN-2019-26,image/vnd.djvu,21707,21600,0.0008
CC-MAIN-2019-26,image/vnd.dxf; format=ascii,8561,8560,0.0003
CC-MAIN-2019-26,image/webp,10310,10304,0.0004
CC-MAIN-2019-26,message/rfc822,34320,34206,0.0013
CC-MAIN-2019-26,text/asp,1,1,0.0000
CC-MAIN-2019-26,text/calendar,1046773,1046049,0.0403
CC-MAIN-2019-26,text/css,4931,4929,0.0002
CC-MAIN-2019-26,text/csv,42424,42420,0.0016
CC-MAIN-2019-26,text/html,1971308583,1952626740,75.9873
CC-MAIN-2019-26,text/plain,1582281,1580657,0.0610
CC-MAIN-2019-26,text/prs.lines.tag,31623,31622,0.0012
CC-MAIN-2019-26,text/tab-separated-values,13193,13193,0.0005
CC-MAIN-2019-26,text/troff,10381,10378,0.0004
CC-MAIN-2019-26,text/turtle,11400,11400,0.0004
CC-MAIN-2019-26,text/vtt,12124,12123,0.0005
CC-MAIN-2019-26,text/x-c++src,7553,7552,0.0003
CC-MAIN-2019-26,text/x-chdr,17680,17680,0.0007
CC-MAIN-2019-26,text/x-csrc,28895,28894,0.0011
CC-MAIN-2019-26,text/x-diff,36934,36892,0.0014
CC-MAIN-2019-26,text/x-jsp,3476,3454,0.0001
CC-MAIN-2019-26,text/x-log,61797,61783,0.0024
CC-MAIN-2019-26,text/x-matlab,50775,50751,0.0020
CC-MAIN-2019-26,text/x-perl,63054,63042,0.0024
CC-MAIN-2019-26,text/x-php,85896,85323,0.0033
CC-MAIN-2019-26,text/x-python,7154,7154,0.0003
CC-MAIN-2019-26,text/x-vcalendar,22469,22454,0.0009
CC-MAIN-2019-26,text/x-vcard,77395,77324,0.0030
CC-MAIN-2019-26,text/x-web-markdown,4442,4442,0.0002
CC-MAIN-2019-26,text/x-yaml,4349,4349,0.0002
CC-MAIN-2019-26,video/mp4,31100,30912,0.0012
CC-MAIN-2019-26,video/quicktime,13213,13183,0.0005
CC-MAIN-2019-26,video/webm,1467,1464,0.0001
CC-MAIN-2019-26,video/x-m4v,13189,13029,0.0005
CC-MAIN-2019-30,<other>,314510,313689,0.0121
CC-MAIN-2019-30,application/atom+xml,4230920,4229991,0.1631
CC-MAIN-2019-30,application/epub+zip,40443,40354,0.0016
CC-MAIN-2019-30,application/gpx+xml,4999,4993,0.0002
CC-MAIN-2019-30,application/gzip,48783,48641,0.0019
CC-MAIN-2019-30,application/javascript,29370,29355,0.0011
CC-MAIN-2019-30,application/json,557932,557346,0.0215
CC-MAIN-2019-30,application/marc,3619,3619,0.0001
CC-MAIN-2019-30,application/mbox,46283,46276,0.0018
CC-MAIN-2019-30,application/msword,60331,60055,0.0023
CC-MAIN-2019-30,application/octet-stream,243557,242825,0.0094
CC-MAIN-2019-30,application/pdf,3453816,3432810,0.1331
CC-MAIN-2019-30,application/pgp-signature,24281,24281,0.0009
CC-MAIN-2019-30,application/pkcs7-signature,5650,5649,0.0002
CC-MAIN-2019-30,application/postscript,3837,3828,0.0001
CC-MAIN-2019-30,application/rdf+xml,270686,270498,0.0104
CC-MAIN-2019-30,application/rss+xml,3886045,3876787,0.1498
CC-MAIN-2019-30,application/rtf,60657,60406,0.0023
CC-MAIN-2019-30,application/text,8350,8332,0.0003
CC-MAIN-2019-30,application/vnd.android.package-archive,25729,25509,0.0010
CC-MAIN-2019-30,application/vnd.google-earth.kml+xml,43879,43855,0.0017
CC-MAIN-2019-30,application/vnd.google-earth.kmz,6371,6312,0.0002
CC-MAIN-2019-30,application/vnd.ms-excel,24369,24339,0.0009
CC-MAIN-2019-30,application/vnd.ms-powerpoint,23301,23277,0.0009
CC-MAIN-2019-30,application/vnd.oasis.opendocument.spreadsheet,4191,4165,0.0002
CC-MAIN-2019-30,application/vnd.oasis.opendocument.text,15489,15476,0.0006
CC-MAIN-2019-30,application/vnd.openxmlformats-officedocument.presentationml.presentation,6299,6284,0.0002
CC-MAIN-2019-30,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,28109,28021,0.0011
CC-MAIN-2019-30,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53398,53186,0.0021
CC-MAIN-2019-30,application/x-bibtex-text-file,90835,90806,0.0035
CC-MAIN-2019-30,application/x-bittorrent,9080,8683,0.0003
CC-MAIN-2019-30,application/x-bzip2,5484,5456,0.0002
CC-MAIN-2019-30,application/x-debian-package,5298,5294,0.0002
CC-MAIN-2019-30,application/x-dosexec,9942,9585,0.0004
CC-MAIN-2019-30,application/x-endnote-refer,35542,35502,0.0014
CC-MAIN-2019-30,application/x-hdf,4051,4051,0.0002
CC-MAIN-2019-30,application/x-mobipocket-ebook,8393,8388,0.0003
CC-MAIN-2019-30,application/x-ms-asx,6570,6568,0.0003
CC-MAIN-2019-30,application/x-msdownload,3420,3399,0.0001
CC-MAIN-2019-30,application/x-rar-compressed,13697,13654,0.0005
CC-MAIN-2019-30,application/x-research-info-systems,2324,2324,0.0001
CC-MAIN-2019-30,application/x-sh,14986,14957,0.0006
CC-MAIN-2019-30,application/x-shockwave-flash,24419,24257,0.0009
CC-MAIN-2019-30,application/x-stata-do,28904,28880,0.0011
CC-MAIN-2019-30,application/x-tex,5348,5348,0.0002
CC-MAIN-2019-30,application/x-tex-tfm,1383,1383,0.0001
CC-MAIN-2019-30,application/x-tika-msoffice,63801,63750,0.0025
CC-MAIN-2019-30,application/x-tika-ooxml,50792,50751,0.0020
CC-MAIN-2019-30,application/x-wais-source,4348,4348,0.0002
CC-MAIN-2019-30,application/x-xz,17037,17032,0.0007
CC-MAIN-2019-30,application/xhtml+xml,580035774,575837671,22.3538
CC-MAIN-2019-30,application/xml,1759185,1753638,0.0678
CC-MAIN-2019-30,application/zip,187679,186206,0.0072
CC-MAIN-2019-30,application/zlib,34807,34593,0.0013
CC-MAIN-2019-30,application/zstd,107,107,0.0000
CC-MAIN-2019-30,audio/mp4,34758,34329,0.0013
CC-MAIN-2019-30,audio/mpeg,158346,155713,0.0061
CC-MAIN-2019-30,audio/vnd.wave,16307,16298,0.0006
CC-MAIN-2019-30,audio/x-mpegurl,3422,3415,0.0001
CC-MAIN-2019-30,image/gif,71343,70831,0.0027
CC-MAIN-2019-30,image/jpeg,3556578,3547982,0.1371
CC-MAIN-2019-30,image/png,495871,492378,0.0191
CC-MAIN-2019-30,image/svg+xml,9758,9723,0.0004
CC-MAIN-2019-30,image/tiff,19397,19395,0.0007
CC-MAIN-2019-30,image/vnd.djvu,16215,16140,0.0006
CC-MAIN-2019-30,image/vnd.dxf; format=ascii,8630,8630,0.0003
CC-MAIN-2019-30,image/webp,20856,20855,0.0008
CC-MAIN-2019-30,message/rfc822,33524,33456,0.0013
CC-MAIN-2019-30,text/asp,26,26,0.0000
CC-MAIN-2019-30,text/calendar,1079586,1078624,0.0416
CC-MAIN-2019-30,text/css,5542,5539,0.0002
CC-MAIN-2019-30,text/csv,53432,53395,0.0021
CC-MAIN-2019-30,text/html,1990575970,1970948081,76.7141
CC-MAIN-2019-30,text/plain,1977206,1975217,0.0762
CC-MAIN-2019-30,text/prs.lines.tag,35267,35256,0.0014
CC-MAIN-2019-30,text/tab-separated-values,14558,14558,0.0006
CC-MAIN-2019-30,text/troff,8204,8204,0.0003
CC-MAIN-2019-30,text/turtle,12424,12424,0.0005
CC-MAIN-2019-30,text/vtt,11911,11908,0.0005
CC-MAIN-2019-30,text/x-c++src,10006,10005,0.0004
CC-MAIN-2019-30,text/x-chdr,24480,24480,0.0009
CC-MAIN-2019-30,text/x-csrc,35985,35984,0.0014
CC-MAIN-2019-30,text/x-diff,37482,37405,0.0014
CC-MAIN-2019-30,text/x-jsp,2903,2880,0.0001
CC-MAIN-2019-30,text/x-log,91692,91690,0.0035
CC-MAIN-2019-30,text/x-matlab,50922,50675,0.0020
CC-MAIN-2019-30,text/x-perl,106991,106965,0.0041
CC-MAIN-2019-30,text/x-php,85866,85074,0.0033
CC-MAIN-2019-30,text/x-python,6489,6489,0.0003
CC-MAIN-2019-30,text/x-vcalendar,23313,23311,0.0009
CC-MAIN-2019-30,text/x-vcard,83625,83499,0.0032
CC-MAIN-2019-30,text/x-web-markdown,5046,5046,0.0002
CC-MAIN-2019-30,text/x-yaml,4252,4252,0.0002
CC-MAIN-2019-30,video/mp4,37730,37467,0.0015
CC-MAIN-2019-30,video/quicktime,9658,9642,0.0004
CC-MAIN-2019-30,video/webm,2191,2189,0.0001
CC-MAIN-2019-30,video/x-m4v,12203,12133,0.0005
CC-MAIN-2019-35,<other>,331900,331045,0.0112
CC-MAIN-2019-35,application/atom+xml,4147093,4145898,0.1403
CC-MAIN-2019-35,application/epub+zip,44428,44315,0.0015
CC-MAIN-2019-35,application/gpx+xml,6800,6798,0.0002
CC-MAIN-2019-35,application/gzip,74753,74576,0.0025
CC-MAIN-2019-35,application/javascript,31912,31901,0.0011
CC-MAIN-2019-35,application/json,587974,587496,0.0199
CC-MAIN-2019-35,application/marc,4846,4846,0.0002
CC-MAIN-2019-35,application/mbox,47144,47139,0.0016
CC-MAIN-2019-35,application/msword,83556,83183,0.0028
CC-MAIN-2019-35,application/octet-stream,454385,453334,0.0154
CC-MAIN-2019-35,application/pdf,4236832,4206464,0.1434
CC-MAIN-2019-35,application/pgp-signature,51979,51979,0.0018
CC-MAIN-2019-35,application/pkcs7-signature,11864,11859,0.0004
CC-MAIN-2019-35,application/postscript,4124,4111,0.0001
CC-MAIN-2019-35,application/rdf+xml,331005,330796,0.0112
CC-MAIN-2019-35,application/rss+xml,4551061,4537828,0.1540
CC-MAIN-2019-35,application/rtf,66286,66164,0.0022
CC-MAIN-2019-35,application/text,10972,10955,0.0004
CC-MAIN-2019-35,application/vnd.android.package-archive,35198,34910,0.0012
CC-MAIN-2019-35,application/vnd.google-earth.kml+xml,65451,65427,0.0022
CC-MAIN-2019-35,application/vnd.google-earth.kmz,12846,12841,0.0004
CC-MAIN-2019-35,application/vnd.ms-excel,31032,30937,0.0011
CC-MAIN-2019-35,application/vnd.ms-powerpoint,23613,23593,0.0008
CC-MAIN-2019-35,application/vnd.oasis.opendocument.spreadsheet,5251,5233,0.0002
CC-MAIN-2019-35,application/vnd.oasis.opendocument.text,20923,20898,0.0007
CC-MAIN-2019-35,application/vnd.openxmlformats-officedocument.presentationml.presentation,6672,6652,0.0002
CC-MAIN-2019-35,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,33178,33083,0.0011
CC-MAIN-2019-35,application/vnd.openxmlformats-officedocument.wordprocessingml.document,61735,61441,0.0021
CC-MAIN-2019-35,application/x-bibtex-text-file,102170,102085,0.0035
CC-MAIN-2019-35,application/x-bittorrent,13371,12843,0.0005
CC-MAIN-2019-35,application/x-bzip2,6350,6284,0.0002
CC-MAIN-2019-35,application/x-debian-package,7602,7599,0.0003
CC-MAIN-2019-35,application/x-dosexec,11420,11055,0.0004
CC-MAIN-2019-35,application/x-endnote-refer,44472,44449,0.0015
CC-MAIN-2019-35,application/x-hdf,2668,2668,0.0001
CC-MAIN-2019-35,application/x-mobipocket-ebook,6841,6840,0.0002
CC-MAIN-2019-35,application/x-ms-asx,7814,7807,0.0003
CC-MAIN-2019-35,application/x-msdownload,4934,4914,0.0002
CC-MAIN-2019-35,application/x-rar-compressed,15522,15288,0.0005
CC-MAIN-2019-35,application/x-research-info-systems,2248,2247,0.0001
CC-MAIN-2019-35,application/x-sh,19565,19548,0.0007
CC-MAIN-2019-35,application/x-shockwave-flash,18001,17915,0.0006
CC-MAIN-2019-35,application/x-stata-do,15390,15336,0.0005
CC-MAIN-2019-35,application/x-tex,5777,5770,0.0002
CC-MAIN-2019-35,application/x-tex-tfm,2772,2772,0.0001
CC-MAIN-2019-35,application/x-tika-msoffice,78818,78772,0.0027
CC-MAIN-2019-35,application/x-tika-ooxml,67765,67690,0.0023
CC-MAIN-2019-35,application/x-wais-source,6663,6663,0.0002
CC-MAIN-2019-35,application/x-xz,21828,21827,0.0007
CC-MAIN-2019-35,application/xhtml+xml,654698175,649959981,22.1568
CC-MAIN-2019-35,application/xml,1723927,1716347,0.0583
CC-MAIN-2019-35,application/zip,190434,188907,0.0064
CC-MAIN-2019-35,application/zlib,40885,40685,0.0014
CC-MAIN-2019-35,application/zstd,11,11,0.0000
CC-MAIN-2019-35,audio/mp4,37441,36889,0.0013
CC-MAIN-2019-35,audio/mpeg,146174,144124,0.0049
CC-MAIN-2019-35,audio/vnd.wave,16325,16323,0.0006
CC-MAIN-2019-35,audio/x-mpegurl,5350,5344,0.0002
CC-MAIN-2019-35,image/gif,78054,77382,0.0026
CC-MAIN-2019-35,image/jpeg,4018956,4009444,0.1360
CC-MAIN-2019-35,image/png,594846,591895,0.0201
CC-MAIN-2019-35,image/svg+xml,17311,17292,0.0006
CC-MAIN-2019-35,image/tiff,29441,29409,0.0010
CC-MAIN-2019-35,image/vnd.djvu,17536,17532,0.0006
CC-MAIN-2019-35,image/vnd.dxf; format=ascii,10879,10879,0.0004
CC-MAIN-2019-35,image/webp,18209,18209,0.0006
CC-MAIN-2019-35,message/rfc822,41279,40995,0.0014
CC-MAIN-2019-35,text/asp,8,8,0.0000
CC-MAIN-2019-35,text/calendar,1296710,1295820,0.0439
CC-MAIN-2019-35,text/css,5976,5975,0.0002
CC-MAIN-2019-35,text/csv,57482,57443,0.0019
CC-MAIN-2019-35,text/html,2272837587,2250657304,76.9192
CC-MAIN-2019-35,text/plain,2323895,2322145,0.0786
CC-MAIN-2019-35,text/prs.lines.tag,39330,39302,0.0013
CC-MAIN-2019-35,text/tab-separated-values,16603,16603,0.0006
CC-MAIN-2019-35,text/troff,6675,6675,0.0002
CC-MAIN-2019-35,text/turtle,12333,12332,0.0004
CC-MAIN-2019-35,text/vtt,16595,16595,0.0006
CC-MAIN-2019-35,text/x-c++src,10050,10049,0.0003
CC-MAIN-2019-35,text/x-chdr,23561,23559,0.0008
CC-MAIN-2019-35,text/x-csrc,41669,41660,0.0014
CC-MAIN-2019-35,text/x-diff,49330,49198,0.0017
CC-MAIN-2019-35,text/x-jsp,4723,4704,0.0002
CC-MAIN-2019-35,text/x-log,119883,119881,0.0041
CC-MAIN-2019-35,text/x-matlab,50271,50157,0.0017
CC-MAIN-2019-35,text/x-perl,88610,88582,0.0030
CC-MAIN-2019-35,text/x-php,93537,92736,0.0032
CC-MAIN-2019-35,text/x-python,7001,7000,0.0002
CC-MAIN-2019-35,text/x-vcalendar,28303,28298,0.0010
CC-MAIN-2019-35,text/x-vcard,105340,105247,0.0036
CC-MAIN-2019-35,text/x-web-markdown,6378,6374,0.0002
CC-MAIN-2019-35,text/x-yaml,3498,3498,0.0001
CC-MAIN-2019-35,video/mp4,40385,40182,0.0014
CC-MAIN-2019-35,video/quicktime,11250,11231,0.0004
CC-MAIN-2019-35,video/webm,1692,1689,0.0001
CC-MAIN-2019-35,video/x-m4v,15353,15260,0.0005
CC-MAIN-2019-39,<other>,347820,346375,0.0136
CC-MAIN-2019-39,application/atom+xml,3910004,3908886,0.1527
CC-MAIN-2019-39,application/epub+zip,46919,46652,0.0018
CC-MAIN-2019-39,application/gpx+xml,6036,6030,0.0002
CC-MAIN-2019-39,application/gzip,59777,59635,0.0023
CC-MAIN-2019-39,application/javascript,24285,24278,0.0009
CC-MAIN-2019-39,application/json,629150,628317,0.0246
CC-MAIN-2019-39,application/marc,6960,6946,0.0003
CC-MAIN-2019-39,application/mbox,56209,56202,0.0022
CC-MAIN-2019-39,application/msword,82479,81910,0.0032
CC-MAIN-2019-39,application/octet-stream,445264,444805,0.0174
CC-MAIN-2019-39,application/pdf,25529661,25450652,0.9968
CC-MAIN-2019-39,application/pgp-signature,46766,46765,0.0018
CC-MAIN-2019-39,application/pkcs7-signature,10326,10320,0.0004
CC-MAIN-2019-39,application/postscript,19728,19711,0.0008
CC-MAIN-2019-39,application/rdf+xml,325828,325471,0.0127
CC-MAIN-2019-39,application/rss+xml,3860736,3852612,0.1507
CC-MAIN-2019-39,application/rtf,69905,69847,0.0027
CC-MAIN-2019-39,application/text,14048,14033,0.0005
CC-MAIN-2019-39,application/vnd.android.package-archive,35162,34698,0.0014
CC-MAIN-2019-39,application/vnd.google-earth.kml+xml,58061,57978,0.0023
CC-MAIN-2019-39,application/vnd.google-earth.kmz,7480,7469,0.0003
CC-MAIN-2019-39,application/vnd.ms-excel,35646,35569,0.0014
CC-MAIN-2019-39,application/vnd.ms-powerpoint,19807,19777,0.0008
CC-MAIN-2019-39,application/vnd.oasis.opendocument.spreadsheet,6071,6067,0.0002
CC-MAIN-2019-39,application/vnd.oasis.opendocument.text,22369,22342,0.0009
CC-MAIN-2019-39,application/vnd.openxmlformats-officedocument.presentationml.presentation,8060,8038,0.0003
CC-MAIN-2019-39,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,32140,32016,0.0013
CC-MAIN-2019-39,application/vnd.openxmlformats-officedocument.wordprocessingml.document,65027,64689,0.0025
CC-MAIN-2019-39,application/x-bibtex-text-file,113379,113309,0.0044
CC-MAIN-2019-39,application/x-bittorrent,13221,12714,0.0005
CC-MAIN-2019-39,application/x-bzip2,18145,18072,0.0007
CC-MAIN-2019-39,application/x-debian-package,2531,2531,0.0001
CC-MAIN-2019-39,application/x-dosexec,16108,15678,0.0006
CC-MAIN-2019-39,application/x-endnote-refer,48954,48922,0.0019
CC-MAIN-2019-39,application/x-hdf,3910,3910,0.0002
CC-MAIN-2019-39,application/x-mobipocket-ebook,7818,7813,0.0003
CC-MAIN-2019-39,application/x-ms-asx,7593,7585,0.0003
CC-MAIN-2019-39,application/x-msdownload,4149,4122,0.0002
CC-MAIN-2019-39,application/x-rar-compressed,18785,18688,0.0007
CC-MAIN-2019-39,application/x-research-info-systems,2297,2297,0.0001
CC-MAIN-2019-39,application/x-sh,27939,27912,0.0011
CC-MAIN-2019-39,application/x-shockwave-flash,19933,19830,0.0008
CC-MAIN-2019-39,application/x-stata-do,6449,6426,0.0003
CC-MAIN-2019-39,application/x-tex,7356,7354,0.0003
CC-MAIN-2019-39,application/x-tex-tfm,8595,8595,0.0003
CC-MAIN-2019-39,application/x-tika-msoffice,87754,87722,0.0034
CC-MAIN-2019-39,application/x-tika-ooxml,69857,69707,0.0027
CC-MAIN-2019-39,application/x-wais-source,4981,4981,0.0002
CC-MAIN-2019-39,application/x-xz,11911,11910,0.0005
CC-MAIN-2019-39,application/xhtml+xml,561870001,557695815,21.9389
